step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
5,0.07,4,319114,230688,38996,0.0037616110210408654,0.026232401766106566,0.0016945844061357432,0.006667569194483482,0.21270559725978708,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.9970278077600196e-10,1.2418140300562042e-14,11.9288847502321,197.43019300000742,0.7993911672383547,0.2657609158195555,209.35907775023952,1.0651520830579102,212.8996471669525
5,0.07,2,319114,230688,38996,0.04901945637626241,0.1920474934381513,0.02208298675961455,0.048813294434230436,0.20812041056579192,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.115221258897928e-10,1.3484123893620485e-14,16.575540666934103,176.93329504178837,0.6298924167640507,0.2900342089124024,193.50883570872247,0.9199266256764531,196.6889816247858
4,0.05600000000000001,7,319114,230688,38996,1.63441896664909e-05,0.00010459869402121846,7.357110867189025e-06,3.13755076675242e-05,0.13787671442494412,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0554042646476595e-09,1.4196005429359248e-14,14.88040579110384,184.00207066629082,0.8270322917960584,0.32414816599339247,198.88247645739466,1.1511804577894509,204.16669787513092
5,0.07,3,319114,230688,38996,0.0102887480682957,0.06646870397948614,0.004635022584118415,0.01689455227936764,0.2113403330888943,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.439843476908718e-10,1.2951379009464774e-14,13.005837207660079,192.1473104171455,0.49139625020325184,0.21814254205673933,205.15314762480557,0.7095387922599912,208.32835504133254
5,0.07,5,319114,230688,38996,0.0014849117951794913,0.010724654970520433,0.0006689443322350533,0.0027259181122826857,0.21328850682601302,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.654629195626733e-10,1.3295444303091963e-14,11.372423250228167,263.1466717501171,0.6737901661545038,0.28172224992886186,274.51909500034526,0.9555124160833657,278.510274999775
4,0.05600000000000001,8,319114,230688,38996,4.386271760773543e-06,2.8151934075877215e-05,1.9744195519091658e-06,8.444476594269357e-06,0.13787823909584832,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.4628997969741833e-10,1.3783613758045244e-14,12.593346999958158,197.0785390418023,1.6141262920573354,0.27080283407121897,209.67188604176044,1.8849291261285543,220.65272495895624
5,0.07,6,319114,230688,38996,0.0006056721546253033,0.004449962240307812,0.00027285186658525723,0.0011310604120293168,0.21353709407566723,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.6098620843121357e-10,1.1966316721524965e-14,12.309562207665294,202.9758972916752,0.6370716667734087,0.2038442501798272,215.2854594993405,0.8409159169532359,222.92415495915338
5,0.07,4,319114,230688,38996,0.0037616110210408654,0.026232401766106566,0.0016945844061357432,0.006667569194483482,0.21270559725978708,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.9970278077600196e-10,1.2418140300562042e-14,12.367430207785219,210.98871004208922,0.6352240000851452,0.3406151249073446,223.35614024987444,0.9758391249924898,226.20969691686332
5,0.07,1,319114,230688,38996,2.219783805056179,3.9343276388957995,1.0,1.0,0.20028130371465763,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.871335261191714e-10,1.497523671223779e-14,13.966576416045427,196.41837783390656,0.6596606667153537,0.28812470799311996,210.384954249952,0.9477853747084737,213.46609758259729
5,0.07,7,319114,230688,38996,0.0002510478544101612,0.0018597726455714923,0.00011309563293431072,0.0004727040593125214,0.21364282541370658,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,8.22190070362917e-11,1.2677212672759941e-14,11.0986956669949,212.94924241676927,0.48024495877325535,0.21723254211246967,224.04793808376417,0.697477500885725,227.2574194581248
5,0.07,5,319114,230688,38996,0.0014849117951794913,0.010724654970520433,0.0006689443322350533,0.0027259181122826857,0.21328850682601302,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.654629195626733e-10,1.3295444303091963e-14,10.460652166977525,211.85570441605523,0.5300634172745049,0.2735770419239998,222.31635658303276,0.8036404591985047,225.28192029101774
5,0.07,2,319114,230688,38996,0.04901945637626241,0.1920474934381513,0.02208298675961455,0.048813294434230436,0.20812041056579192,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.115221258897928e-10,1.3484123893620485e-14,13.886096333153546,199.2395617500879,0.5725513747893274,0.2997873341664672,213.12565808324143,0.8723387089557946,215.6910282499157
5,0.07,6,319114,230688,38996,0.0006056721546253033,0.004449962240307812,0.00027285186658525723,0.0011310604120293168,0.21353709407566723,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.6098620843121357e-10,1.1966316721524965e-14,15.1317173326388,201.5383240422234,0.4892957080155611,0.2547380831092596,216.6700413748622,0.7440337911248207,219.672354250215
5,0.07,8,319114,230688,38996,0.00010494111478342393,0.000780143292314325,4.727537634268309e-05,0.00019829138900421585,0.2136876852406204,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.072123263452492e-10,1.2896570404525728e-14,13.431898249778897,204.39338812511414,0.5367456250824034,0.2675465000793338,217.82528637489304,0.8042921251617372,220.5756113328971
5,0.07,3,319114,230688,38996,0.0102887480682957,0.06646870397948614,0.004635022584118415,0.01689455227936764,0.2113403330888943,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.439843476908718e-10,1.2951379009464774e-14,15.147381749935448,201.74829320888966,0.5555154997855425,0.2660875837318599,216.8956749588251,0.8216030835174024,219.63340891664848
5,0.07,9,319114,230688,38996,4.406584160982286e-05,0.0003279594965640163,1.9851411434505724e-05,8.33584608769545e-05,0.2137066850199396,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.62777205006086e-10,1.2468650231295052e-14,15.561115834396333,207.44739170884714,0.8337061246857047,0.21984845818951726,223.00850754324347,1.053554582875222,230.98943850025535
5,0.07,7,319114,230688,38996,0.0002510478544101612,0.0018597726455714923,0.00011309563293431072,0.0004727040593125214,0.21364282541370658,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,8.22190070362917e-11,1.2677212672759941e-14,16.172856374643743,208.19785058312118,0.5661690840497613,0.24004554189741611,224.37070695776492,0.8062146259471774,231.8470086660236
5,0.07,4,319114,230688,38996,0.0037616110210408654,0.026232401766106566,0.0016945844061357432,0.006667569194483482,0.21270559725978708,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.9970278077600196e-10,1.2418140300562042e-14,15.91537950001657,214.1055486248806,0.5924763749353588,0.25473658414557576,230.02092812489718,0.8472129590809345,232.83184858318418
5,0.07,5,319114,230688,38996,0.0014849117951794913,0.010724654970520433,0.0006689443322350533,0.0027259181122826857,0.21328850682601302,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.654629195626733e-10,1.3295444303091963e-14,12.040244749747217,201.55761404102668,0.8365270001813769,0.21959620900452137,213.5978587907739,1.0561232091858983,221.1816039159894
5,0.07,8,319114,230688,38996,0.00010494111478342393,0.000780143292314325,4.727537634268309e-05,0.00019829138900421585,0.2136876852406204,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.072123263452492e-10,1.2896570404525728e-14,13.154890875332057,203.36335141630843,0.8041153331287205,0.26329616690054536,216.5182422916405,1.0674115000292659,223.41647345898673
5,0.07,10,319114,230688,38996,1.8551937112951934e-05,0.0001380432893879273,8.357542329435283e-06,3.508688194221421e-05,0.213714722235568,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.847201531889887e-09,1.1964441210618251e-14,13.969644874799997,203.6039270409383,0.7152614998631179,0.23992662504315376,217.57357191573828,0.9551881249062717,224.0513397497125
5,0.07,9,319114,230688,38996,4.406584160982286e-05,0.0003279594965640163,1.9851411434505724e-05,8.33584608769545e-05,0.2137066850199396,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.62777205006086e-10,1.2468650231295052e-14,13.535726207774132,209.9146552500315,0.4945545420050621,0.2418260001577437,223.45038145780563,0.7363805421628058,226.41292170761153
5,0.07,6,319114,230688,38996,0.0006056721546253033,0.004449962240307812,0.00027285186658525723,0.0011310604120293168,0.21353709407566723,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.6098620843121357e-10,1.1966316721524965e-14,12.720354666933417,212.06918683322147,0.5505615421570837,0.27713575027883053,224.78954150015488,0.8276972924359143,227.59892312530428
5,0.07,11,319114,230688,38996,7.822113556091868e-06,5.815217414058563e-05,3.5238177421939983e-06,1.4780714642491366e-05,0.21371811945475858,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.2970568404747536e-10,1.1649207511989662e-14,13.890929582994431,210.25562804099172,0.5609671669080853,0.2779157911427319,224.14655762398615,0.8388829580508173,226.93503279192373
5,0.07,7,319114,230688,38996,0.0002510478544101612,0.0018597726455714923,0.00011309563293431072,0.0004727040593125214,0.21364282541370658,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,8.22190070362917e-11,1.2677212672759941e-14,17.731539249885827,223.0687268753536,0.4972791248001158,0.23302137479186058,240.80026612523943,0.7303004995919764,244.22905575018376
5,0.07,12,319114,230688,38996,3.3010223923931797e-06,2.4511680536429492e-05,1.4870918442031053e-06,6.230208255687849e-06,0.21371955476559298,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.269092361795612e-10,1.2086417068255406e-14,14.761166125070304,226.49596254108474,0.5058359997346997,0.24310758290812373,241.25712866615504,0.7489435826428235,244.21046566637233
5,0.07,10,319114,230688,38996,1.8551937112951934e-05,0.0001380432893879273,8.357542329435283e-06,3.508688194221421e-05,0.213714722235568,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.847201531889887e-09,1.1964441210618251e-14,18.268692875280976,224.98704462498426,0.5697330418042839,0.2837580000050366,243.25573750026524,0.8534910418093204,245.73658195789903
5,0.07,8,319114,230688,38996,0.00010494111478342393,0.000780143292314325,4.727537634268309e-05,0.00019829138900421585,0.2136876852406204,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.072123263452492e-10,1.2896570404525728e-14,14.236390582751483,205.42720824992284,0.5146115417592227,0.2333605419844389,219.66359883267432,0.7479720837436616,222.7779191248119
5,0.07,11,319114,230688,38996,7.822113556091868e-06,5.815217414058563e-05,3.5238177421939983e-06,1.4780714642491366e-05,0.21371811945475858,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.2970568404747536e-10,1.1649207511989662e-14,15.047319165896624,203.67747058300301,0.5281877908855677,0.23140645818784833,218.72478974889964,0.759594249073416,221.78973579220474
6,0.0722,1,319114,230688,38996,0.3485283814188645,0.5873320414376982,1.0,1.0,0.22419695846582988,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5421655279180104e-09,1.5685323963954045e-14,14.357257875148207,206.54316958319396,0.562258374877274,0.2509039589203894,220.90042745834216,0.8131623337976635,223.23257008427754
5,0.07,9,319114,230688,38996,4.406584160982286e-05,0.0003279594965640163,1.9851411434505724e-05,8.33584608769545e-05,0.2137066850199396,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.62777205006086e-10,1.2468650231295052e-14,17.399652790743858,214.31709641730413,0.5498759159818292,0.24266162514686584,231.716749208048,0.792537541128695,235.26131699979305
5,0.07,12,319114,230688,38996,3.3010223923931797e-06,2.4511680536429492e-05,1.4870918442031053e-06,6.230208255687849e-06,0.21371955476559298,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.269092361795612e-10,1.2086417068255406e-14,17.12153583392501,216.7566675832495,0.5532944998703897,0.2563934591598809,233.87820341717452,0.8096879590302706,236.6140041667968
6,0.0722,2,319114,230688,38996,0.01365406132994568,0.07746196246693189,0.03917632553871161,0.13188785389150054,0.22733003735860483,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.088580431179913e-10,1.4325986263339564e-14,15.129216624889523,218.53950429195538,0.5752425827085972,0.29741825023666024,233.6687209168449,0.8726608329452574,236.0620317920111
6,0.0722,3,319114,230688,38996,0.004254796374157463,0.028968701952959044,0.012207890665420475,0.04932252952188362,0.22868468024129399,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.104341551126669e-10,1.2892088110152512e-14,13.523686166852713,207.6074260417372,0.5409381673671305,0.2768232077360153,221.1311122085899,0.8177613751031458,224.2017109170556
6,0.0722,1,319114,230688,38996,0.3485283814188645,0.5873320414376982,1.0,1.0,0.22419695846582988,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5421655279180104e-09,1.5685323963954045e-14,13.561424999963492,208.0846443749033,0.5453161248005927,0.28022462502121925,221.64606937486678,0.8255407498218119,224.53474808391184
5,0.07,10,319114,230688,38996,1.8551937112951934e-05,0.0001380432893879273,8.357542329435283e-06,3.508688194221421e-05,0.213714722235568,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.847201531889887e-09,1.1964441210618251e-14,13.044464707840234,211.44905433431268,0.5901622092351317,0.2804784160107374,224.4935190421529,0.8706406252458692,227.21693416731432
5,0.07,11,319114,230688,38996,7.822113556091868e-06,5.815217414058563e-05,3.5238177421939983e-06,1.4780714642491366e-05,0.21371811945475858,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.2970568404747536e-10,1.1649207511989662e-14,17.334917707834393,222.956821042113,0.5479904585517943,0.3122022091411054,240.2917387499474,0.8601926676928997,243.26524749957025
6,0.0722,4,319114,230688,38996,0.0016498984257600133,0.012115278525405886,0.004733899773221483,0.020627647856142076,0.22929539539133695,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.3310675928621056e-10,1.292040954807952e-14,16.953651207964867,224.15120958304033,0.5737459580413997,0.3020232920534909,241.1048607910052,0.8757692500948906,244.03869404178113
6,0.0722,2,319114,230688,38996,0.01365406132994568,0.07746196246693189,0.03917632553871161,0.13188785389150054,0.22733003735860483,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.088580431179913e-10,1.4325986263339564e-14,16.877149624750018,224.8055474581197,0.7358974581584334,0.5837062918581069,241.6826970828697,1.3196037500165403,244.6418675421737
5,0.07,12,319114,230688,38996,3.3010223923931797e-06,2.4511680536429492e-05,1.4870918442031053e-06,6.230208255687849e-06,0.21371955476559298,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.269092361795612e-10,1.2086417068255406e-14,24.701055250130594,275.82888950034976,0.59316320810467,0.23875208431854844,300.52994475048035,0.8319152924232185,304.47713633300737
6,0.0722,5,319114,230688,38996,0.000690824377712343,0.005270883970097132,0.0019821179982530725,0.008974283025994666,0.22957376275912045,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0639102136566116e-10,1.273800390644116e-14,26.611409042030573,274.61434195935726,0.5266778338700533,0.26514933397993445,301.22575100138783,0.7918271678499877,304.6521824998781
6,0.0722,3,319114,230688,38996,0.004254796374157463,0.028968701952959044,0.012207890665420475,0.04932252952188362,0.22868468024129399,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.104341551126669e-10,1.2892088110152512e-14,26.091522458009422,274.01213279087096,0.5996684157289565,0.2617931249551475,300.1036552488804,0.861461540684104,303.6550047080964
6,0.0722,4,319114,230688,38996,0.0016498984257600133,0.012115278525405886,0.004733899773221483,0.020627647856142076,0.22929539539133695,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.3310675928621056e-10,1.292040954807952e-14,19.514889624901116,264.60024616587907,0.5373054589144886,0.24836745811626315,284.1151357907802,0.7856729170307517,288.2992577091791
6,0.0722,6,319114,230688,38996,0.0003003114946412204,0.0023328361943551435,0.000861655780853908,0.003971920531774021,0.22970082382191806,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.496365647556571e-10,1.2522669280630016e-14,19.586880416143686,265.2440266245976,0.5139057920314372,0.24406812526285648,284.8309070407413,0.7579739172942936,288.48765837494284
6,0.0722,1,319114,230688,38996,0.3485283814188645,0.5873320414376982,1.0,1.0,0.22419695846582988,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5421655279180104e-09,1.5685323963954045e-14,18.952691916842014,265.4535330417566,0.538346208166331,0.3089861669577658,284.4062249585986,0.8473323751240969,287.90154866687953
6,0.0722,7,319114,230688,38996,0.00013299817506171448,0.0010411322800338736,0.00038159926752672716,0.0017726468276536428,0.22975874827288517,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.253141209375894e-09,1.2080937931341498e-14,24.7648970419541,241.90780779207125,0.6842896249145269,0.3141992501914501,266.67270483402535,0.9984888751059771,270.5825336254202
6,0.0722,5,319114,230688,38996,0.000690824377712343,0.005270883970097132,0.0019821179982530725,0.008974283025994666,0.22957376275912045,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0639102136566116e-10,1.273800390644116e-14,18.31258845794946,249.45857962500304,0.6162488330155611,0.2870707078836858,267.7711680829525,0.9033195408992469,271.1268276250921
6,0.0722,2,319114,230688,38996,0.01365406132994568,0.07746196246693189,0.03917632553871161,0.13188785389150054,0.22733003735860483,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.088580431179913e-10,1.4325986263339564e-14,21.930145166814327,245.19051608303562,0.6787285418249667,0.29198295902460814,267.12066124984995,0.9707115008495748,270.6618169588037
6,0.0722,6,319114,230688,38996,0.0003003114946412204,0.0023328361943551435,0.000861655780853908,0.003971920531774021,0.22970082382191806,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.496365647556571e-10,1.2522669280630016e-14,21.355841958895326,272.6858460837975,0.709368665702641,0.4324165000580251,294.04168804269284,1.1417851657606661,298.5880146669224
6,0.0722,3,319114,230688,38996,0.004254796374157463,0.028968701952959044,0.012207890665420475,0.04932252952188362,0.22868468024129399,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.104341551126669e-10,1.2892088110152512e-14,21.53253383329138,272.31143379118294,0.6776117919944227,0.44300774997100234,293.8439676244743,1.120619541965425,298.5396039169282
6,0.0722,8,319114,230688,38996,5.947143552407815e-05,0.00046675251814037915,0.0001706358468770004,0.0007946995655095557,0.22978510987729633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.33137613000965e-10,1.1740839188922482e-14,19.329926459118724,275.9625722919591,0.7626570416614413,0.42089633410796523,295.2924987510778,1.1835533757694066,299.233367791865
6,0.0722,9,319114,230688,38996,2.6734414983091183e-05,0.00020978432427459347,7.670656511316226e-05,0.000357181814499808,0.22979708886046246,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.4388983312921834e-09,1.2200853693014325e-14,30.003149291034788,276.7103918339126,0.5529340840876102,0.32005391735583544,306.71354112494737,0.8729880014434457,310.2732496247627
6,0.0722,7,319114,230688,38996,0.00013299817506171448,0.0010411322800338736,0.00038159926752672716,0.0017726468276536428,0.22975874827288517,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.253141209375894e-09,1.2080937931341498e-14,30.497768874745816,276.7542757084593,0.554186665918678,0.31981537491083145,307.25204458320513,0.8740020408295095,310.69313849974424
6,0.0722,4,319114,230688,38996,0.0016498984257600133,0.012115278525405886,0.004733899773221483,0.020627647856142076,0.22929539539133695,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.3310675928621056e-10,1.292040954807952e-14,30.522327417042106,276.5664464170113,0.5565085001289845,0.3118531662039459,307.0887738340534,0.8683616663329303,310.7041139998473
6,0.0722,5,319114,230688,38996,0.000690824377712343,0.005270883970097132,0.0019821179982530725,0.008974283025994666,0.22957376275912045,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0639102136566116e-10,1.273800390644116e-14,23.774869249667972,255.93338600033894,0.5616986658424139,0.240944417193532,279.7082552500069,0.8026430830359459,282.9132987917401
6,0.0722,10,319114,230688,38996,1.205327435124657e-05,9.444373826419261e-05,3.4583336663078916e-05,0.0001608012701520743,0.22980252625824107,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.328951196680928e-10,1.1639682468260595e-14,22.248486707918346,257.5286700828001,0.5784740829840302,0.23397325025871396,279.77715679071844,0.8124473332427442,283.08256304170936
6,0.0722,8,319114,230688,38996,5.947143552407815e-05,0.00046675251814037915,0.0001706358468770004,0.0007946995655095557,0.22978510987729633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.33137613000965e-10,1.1740839188922482e-14,24.240869666915387,255.5039804163389,0.5574656669050455,0.25843958277255297,279.7448500832543,0.8159052496775985,283.02600120799616
6,0.0722,9,319114,230688,38996,2.6734414983091183e-05,0.00020978432427459347,7.670656511316226e-05,0.000357181814499808,0.22979708886046246,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.4388983312921834e-09,1.2200853693014325e-14,29.166454915888608,278.3504852084443,0.5688666668720543,0.22708149999380112,307.5169401243329,0.7959481668658555,314.79217274999246
6,0.0722,11,319114,230688,38996,5.443759941977159e-06,4.2568835280793164e-05,1.56192730124747e-05,7.247831256845994e-05,0.229804992620113,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1258441023596074e-10,1.1889092253953666e-14,33.390777917113155,275.11713808309287,0.5854945001192391,0.26435429183766246,308.507916000206,0.8498487919569016,315.087270332966
6,0.0722,6,319114,230688,38996,0.0003003114946412204,0.0023328361943551435,0.000861655780853908,0.003971920531774021,0.22970082382191806,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.496365647556571e-10,1.2522669280630016e-14,28.522675749845803,280.8613187498413,0.630135249812156,0.29405766585841775,309.3839944996871,0.9241929156705737,315.31117454217747
6,0.0722,7,319114,230688,38996,0.00013299817506171448,0.0010411322800338736,0.00038159926752672716,0.0017726468276536428,0.22975874827288517,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.253141209375894e-09,1.2080937931341498e-14,17.618117958307266,268.4866816671565,0.5639083748683333,0.2932852911762893,286.1047996254638,0.8571936660446227,289.96459545893595
6,0.0722,12,319114,230688,38996,2.4613934346785322e-06,1.920298082627082e-05,7.062246766412999e-06,3.269527196109527e-05,0.2298061107536186,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5331250977287836e-10,1.2913251980033396e-14,17.646984583232552,268.89481779094785,0.6425745422020555,0.2930519999936223,286.5418023741804,0.9356265421956778,290.1992313750088
6,0.0722,10,319114,230688,38996,1.205327435124657e-05,9.444373826419261e-05,3.4583336663078916e-05,0.0001608012701520743,0.22980252625824107,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.328951196680928e-10,1.1639682468260595e-14,18.337270916905254,269.14204266667366,0.6695527918636799,0.29507687501609325,287.4793135835789,0.9646296668797731,290.76835895795375
6,0.0722,13,319114,230688,38996,1.1136752517909417e-06,8.668008238350182e-06,3.1953645991673686e-06,1.4758275773840355e-05,0.22980661748882825,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.8057693683187995e-10,1.1906330407941013e-14,19.35167079186067,255.86524766590446,0.9390309168957174,0.3285852503031492,275.21691845776513,1.2676161671988666,279.296847499907
6,0.0722,8,319114,230688,38996,5.947143552407815e-05,0.00046675251814037915,0.0001706358468770004,0.0007946995655095557,0.22978510987729633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.33137613000965e-10,1.1740839188922482e-14,18.347467666957527,257.5464956248179,0.8332958328537643,0.3183094169944525,275.89396329177544,1.1516052498482168,279.5026101660915
6,0.0722,11,319114,230688,38996,5.443759941977159e-06,4.2568835280793164e-05,1.56192730124747e-05,7.247831256845994e-05,0.229804992620113,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1258441023596074e-10,1.1889092253953666e-14,17.952199625317007,257.5038252081722,0.8546316670253873,0.32207945827394724,275.4560248334892,1.1767111252993345,279.1813842081465
6,0.0722,14,319114,230688,38996,5.041137717190571e-07,3.914660098030709e-06,1.4464066589550098e-06,6.665156711777932e-06,0.22980684709529578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.8079734339887195e-10,1.1555065297872403e-14,27.136493666097522,266.4511870001443,0.7114007500931621,0.31274004094302654,293.5876806662418,1.0241407910361886,297.699288666714
6,0.0722,9,319114,230688,38996,2.6734414983091183e-05,0.00020978432427459347,7.670656511316226e-05,0.000357181814499808,0.22979708886046246,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.4388983312921834e-09,1.2200853693014325e-14,25.623860750347376,268.0335474582389,0.6302653327584267,0.30818024976179004,293.6574082085863,0.9384455825202167,297.57505379104987
6,0.0722,12,319114,230688,38996,2.4613934346785322e-06,1.920298082627082e-05,7.062246766412999e-06,3.269527196109527e-05,0.2298061107536186,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5331250977287836e-10,1.2913251980033396e-14,25.816500375047326,303.0810819999315,1.2245229999534786,0.4152747089974582,328.8975823749788,1.6397977089509368,333.78412362514064
7,0.07440000000000001,1,319114,230688,38996,0.3485318408224553,0.6326295359039978,1.0,1.0,0.24060329504464578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0047508710589947e-10,1.5531887919346314e-14,17.267216458916664,252.13095699995756,1.5628371671773493,0.3552925828844309,269.3981734588742,1.9181297500617802,276.59484283300117
6,0.0722,10,319114,230688,38996,1.205327435124657e-05,9.444373826419261e-05,3.4583336663078916e-05,0.0001608012701520743,0.22980252625824107,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.328951196680928e-10,1.1639682468260595e-14,18.58166200015694,258.18217079201713,1.2230494576506317,0.5681085409596562,276.76383279217407,1.791157998610288,283.0457078339532
6,0.0722,13,319114,230688,38996,1.1136752517909417e-06,8.668008238350182e-06,3.1953645991673686e-06,1.4758275773840355e-05,0.22980661748882825,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.8057693683187995e-10,1.1906330407941013e-14,20.079168166965246,239.12195283407345,1.0696820002049208,0.37673283414915204,259.2011210010387,1.4464148343540728,264.0601056669839
6,0.0722,11,319114,230688,38996,5.443759941977159e-06,4.2568835280793164e-05,1.56192730124747e-05,7.247831256845994e-05,0.229804992620113,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1258441023596074e-10,1.1889092253953666e-14,15.875185874756426,237.6335620409809,0.7167764999903738,0.3098711669445038,253.50874791573733,1.0266476669348776,257.364913625177
7,0.07440000000000001,2,319114,230688,38996,0.011691740370055026,0.06847615727173993,0.03354568794192576,0.108240531599415,0.24345230715093288,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.505800271566727e-10,1.3976038518359421e-14,17.418607541825622,241.48791887518018,0.802902041003108,0.6737254173494875,258.9065264170058,1.4766274583525956,263.124125958886
6,0.0722,14,319114,230688,38996,5.041137717190571e-07,3.914660098030709e-06,1.4464066589550098e-06,6.665156711777932e-06,0.22980684709529578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.8079734339887195e-10,1.1555065297872403e-14,20.7192657077685,220.49710158305243,0.7406977498903871,0.37276716623455286,241.21636729082093,1.11346491612494,243.91907195886597
7,0.07440000000000001,1,319114,230688,38996,0.3485318408224553,0.6326295359039978,1.0,1.0,0.24060329504464578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0047508710589947e-10,1.5531887919346314e-14,14.32050958275795,244.38370970916003,0.5670626666396856,0.30819704104214907,258.704219291918,0.8752597076818347,262.0844862079248
7,0.07440000000000001,3,319114,230688,38996,0.003975978021498822,0.02761412315703431,0.011407789922769822,0.04364975327554858,0.24478182235639226,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.416881157097777e-10,1.3059888674340879e-14,15.054415749851614,248.14008983271196,0.6048004170879722,0.3489307090640068,263.1945055825636,0.953731126151979,266.7158921658993
